GYEAR,PCODE,HIT_VEL,HIT_ANG_VER,barrel
2018,64153,144.61,11.9,0
2018,64153,103.92,-15.9,0
2018,64153,142.82,4.2,0
2018,64153,87.09,29.6,0
2018,64153,120.21,54.2,0
2018,64153,150.39,11.7,0
2018,64153,90.74,-25.9,0
2018,64153,107.38,-10.3,0
2018,64153,145.62,47.1,0
2018,64153,149.43,-0.5,0
2018,64153,142.86,2.5,0
2018,64153,101.21,16.6,0
2018,64153,157.23,39.6,0
2018,64153,149.6,-2.7,0
2018,64153,123.34,63.9,0
2018,64153,165.35,-21.3,0
2018,64153,123.13,50.7,0
2018,64153,153.0,38.3,0
2018,64153,141.52,32.2,0
2018,64153,151.72,23.9,1
2018,64153,126.21,-3.9,0
2018,64153,142.87,11.0,0
2018,64153,124.37,19.4,0
2018,64153,86.49,-11.7,0
2018,64153,140.89,61.3,0
2018,64153,141.3,20.6,0
2018,64153,152.24,19.6,0
2018,64153,144.74,34.7,0
2018,64153,153.37,17.3,0
2018,64153,149.79,29.0,1
2018,64153,161.36,16.0,0
2018,64153,157.04,7.2,0
2018,64153,156.64,9.9,0
2018,64153,144.58,17.8,0
2018,64153,118.22,75.4,0
2018,64153,71.81,-21.7,0
2018,64153,143.77,21.8,0
2018,64153,130.88,46.9,0
2018,64153,94.24,-19.1,0
2018,64153,140.26,20.3,0
2018,64153,128.44,2.9,0
2018,64153,114.41,8.2,0
2018,64153,109.58,58.5,0
2018,64153,134.27,31.6,0
2018,64153,49.47,14.0,0
2018,64153,146.53,4.8,0
2018,64153,165.05,21.8,1
2018,64153,155.5,23.2,1
2018,64153,98.33,-13.6,0
2018,64153,103.79,12.6,0
2018,64153,126.23,39.6,0
2018,64153,102.98,56.2,0
2018,64153,148.76,57.8,0
2018,64153,130.22,50.3,0
2018,64153,147.4,46.6,0
2018,64153,111.76,31.4,0
2018,64153,135.32,36.1,0
2018,64153,109.81,24.0,0
2018,64153,155.92,3.3,0
2018,64153,44.58,-33.3,0
2018,64153,129.96,15.0,0
2018,64153,97.47,73.4,0
2018,64153,122.84,1.3,0
2018,64153,156.31,29.1,1
2018,64153,152.69,21.9,0
2018,64153,95.93,18.0,0
2018,64153,162.77,19.4,1
2018,64153,117.81,45.9,0
2018,64153,151.98,12.9,0
2018,64153,125.86,75.8,0
2018,64153,116.62,71.2,0
2018,64153,93.19,-30.5,0
2018,64153,99.28,43.1,0
2018,64153,161.79,8.7,0
2018,64153,127.88,40.3,0
2018,64153,120.17,37.3,0
2018,64153,119.56,-7.5,0
2018,64153,116.82,-16.5,0
2018,64153,129.2,48.8,0
2018,64153,157.38,8.0,0
2018,64153,103.45,-11.5,0
2018,64153,118.82,40.5,0
2018,64153,88.52,-9.4,0
2018,64153,157.79,12.6,0
2018,64153,154.54,19.6,0
2018,64153,97.62,15.7,0
2018,64153,149.59,33.4,1
2018,64153,152.89,11.7,0
2018,64153,133.57,58.9,0
2018,64153,151.79,6.8,0
2018,64153,141.72,70.8,0
2018,64153,151.0,-6.1,0
2018,64153,121.27,31.8,0
2018,64153,89.6,-21.2,0
2018,64153,107.48,-4.3,0
2018,64153,157.17,0.0,0
2018,64153,124.6,59.6,0
2018,64153,149.65,27.8,1
2018,64153,142.56,52.4,0
2018,64153,92.5,-21.3,0
2018,64153,125.91,71.2,0
2018,64153,141.74,21.4,0
2018,64153,91.44,76.3,0
2018,64153,100.96,-12.6,0
2018,64153,137.33,59.0,0
2018,64153,134.54,-16.5,0
2018,64153,152.04,5.9,0
2018,64153,153.03,51.2,0
2018,64153,93.06,30.3,0
2018,64153,146.04,73.7,0
2018,64153,138.21,69.9,0
2018,64153,98.0,-12.4,0
2018,64153,147.62,57.9,0
2018,64153,139.02,13.5,0
2018,64153,118.77,6.8,0
2018,64153,119.3,7.9,0
2018,64153,138.74,18.8,0
2018,64153,155.18,19.8,0
2018,64153,132.51,44.1,0
2018,64153,128.89,51.4,0
2018,64153,149.55,26.3,1
2018,64153,67.63,34.4,0
2018,64153,116.31,26.6,0
2018,64153,132.44,46.4,0
2018,64153,152.34,29.9,1
2018,64153,135.41,66.6,0
2018,64153,129.61,59.9,0
2018,64153,120.1,60.3,0
2018,64153,61.69,-28.2,0
2018,64153,140.41,24.5,0
2018,64153,101.77,46.0,0
2018,64153,146.44,-4.3,0
2018,64153,146.96,-3.4,0
2018,64153,156.18,9.6,0
2018,64153,133.24,-0.6,0
2018,64153,143.98,12.2,0
2018,64153,151.5,5.1,0
2018,64153,154.11,25.4,1
2018,64153,154.08,17.2,0
2018,64153,149.7,62.0,0
2018,64153,140.39,20.5,0
2018,64153,146.73,61.2,0
2018,64153,113.64,44.3,0
2018,64153,157.38,20.5,0
2018,64153,153.67,-4.7,0
2018,64153,146.71,1.6,0
2018,64153,116.34,25.9,0
2018,64153,135.23,14.4,0
2018,64153,112.28,72.3,0
2018,64153,147.42,16.4,0
2018,64153,144.04,19.4,0
2018,64153,82.52,-24.9,0
2018,64153,131.2,60.0,0
2018,64153,155.05,43.2,0
2018,64153,140.8,26.6,0
2018,64153,151.36,33.9,1
2018,64153,126.31,65.9,0
2018,64153,134.55,-0.4,0
2018,64153,139.86,-18.7,0
2018,64153,148.89,56.6,0
2018,64153,136.13,3.4,0
2018,64153,162.12,53.1,0
2018,64153,163.32,13.5,0
2018,64153,60.02,-31.7,0
2018,64153,155.68,31.0,1
2018,64153,131.39,60.2,0
2018,64153,155.59,-3.1,0
2018,64153,143.11,14.8,0
2018,64153,139.61,-3.3,0
2018,64153,118.53,33.9,0
2018,64153,113.7,22.0,0
2018,64153,148.56,56.2,0
2018,64153,141.6,23.9,0
2018,64153,112.77,34.2,0
2018,64153,158.56,42.1,0
2018,64153,141.26,12.7,0
2018,64153,143.02,27.7,1
2018,64153,80.94,-15.7,0
2018,64153,131.92,71.1,0
2018,64153,164.24,6.0,0
2020,64153,142.0,28.8,1
2020,64153,152.84,-0.5,0
2020,64153,118.14,31.4,0
2020,64153,131.73,60.9,0
2020,64153,158.7,4.0,0
2020,64153,113.12,63.3,0
2020,64153,109.87,-10.0,0
2020,64153,94.27,-10.6,0
2020,64153,132.9,19.5,0
2020,64153,139.46,28.9,0
2020,64153,148.87,38.9,0
2020,64153,143.48,29.6,1
2020,64153,139.9,12.1,0
2020,64153,120.6,78.3,0
2020,64153,96.37,61.5,0
2020,64153,141.34,-7.0,0
2020,64153,144.69,61.9,0
2020,64153,99.08,30.6,0
2020,64153,136.64,7.6,0
2020,64153,122.81,42.0,0
2020,64153,143.13,47.1,0
2020,64153,133.03,16.1,0
2020,64153,114.22,54.5,0
2020,64153,122.68,71.7,0
2020,64153,152.87,1.0,0
2020,64153,134.55,-13.6,0
2020,64153,149.02,34.0,0
2020,64153,140.65,25.9,0
2020,64153,159.05,-5.6,0
2020,64153,144.1,37.3,0
2020,64153,132.35,43.5,0
2020,64153,135.05,-14.2,0
2020,64153,138.26,33.2,0
2020,64153,131.55,43.2,0
2020,64153,123.9,44.5,0
2020,64153,126.22,4.1,0
2020,64153,139.28,-9.5,0
2020,64153,151.07,33.2,1
2020,64153,157.32,25.5,1
2020,64153,148.09,49.4,0
2020,64153,151.62,-3.4,0
2020,64153,159.32,39.4,0
2020,64153,126.23,64.8,0
2020,64153,127.06,15.2,0
2020,64153,151.68,23.0,0
2020,64153,140.34,79.3,0
2020,64153,144.54,17.8,0
2020,64153,134.76,-10.1,0
2020,64153,149.99,24.1,0
2020,64153,106.75,-32.9,0
2020,64153,136.43,43.6,0
2020,64153,97.12,42.5,0
2020,64153,157.99,53.4,0
2020,64153,124.31,61.0,0
2020,64153,151.48,32.2,1
2020,64153,150.38,7.7,0
2020,64153,148.36,-5.6,0
2020,64153,152.05,-6.4,0
2020,64153,153.88,35.5,0
2020,64153,150.04,1.3,0
2020,64153,109.65,25.2,0
2020,64153,120.94,32.8,0
2020,64153,144.06,51.6,0
2020,64153,160.4,-0.1,0
2020,64153,156.7,52.0,0
2020,64153,143.02,48.2,0
2020,64153,146.0,-6.8,0
2020,64153,156.38,-6.0,0
2020,64153,117.37,45.4,0
2020,64153,150.8,1.9,0
2020,64153,141.08,60.3,0
2020,64153,145.7,12.8,0
2020,64153,127.65,64.0,0
2020,64153,113.81,3.1,0
2020,64153,124.22,11.3,0
2020,64153,146.46,-9.0,0
2020,64153,103.12,40.6,0
2020,64153,138.69,11.2,0
2020,64153,114.82,-13.0,0
2020,64153,146.24,-13.7,0
2020,64153,143.41,-13.0,0
2020,64153,133.92,29.1,0
2020,64153,135.39,68.7,0
2020,64153,145.98,23.1,0
2020,64153,120.53,6.8,0
2020,64153,148.71,53.9,0
2021,64153,112.66,-6.2,0
2021,64153,110.96,20.8,0
2021,64153,141.34,27.2,0
2021,64153,157.87,20.2,0
2021,64153,101.36,-7.3,0
2021,64153,59.35,-1.1,0
2021,64153,145.26,36.7,0
2021,64153,150.69,-4.8,0
2021,64153,107.96,42.4,0
2021,64153,110.47,27.3,0
2021,64153,150.1,3.7,0
2021,64153,133.6,11.5,0
2021,64153,121.47,19.6,0
2021,64153,115.52,47.7,0
2021,64153,146.58,38.8,0
2021,64153,100.09,12.9,0
2021,64153,134.16,10.5,0
2021,64153,146.98,12.7,0
2021,64153,131.75,2.2,0
2021,64153,124.84,-29.2,0
2021,64153,109.72,-3.0,0
2021,64153,143.65,12.8,0
2021,64153,125.13,63.9,0
2021,64153,140.32,-3.5,0
2021,64153,152.21,21.3,0
2021,64153,111.94,15.7,0
2021,64153,126.76,1.8,0
2021,64153,141.55,-4.4,0
2021,64153,150.45,11.2,0
2021,64153,142.43,11.2,0
2021,64153,116.1,37.2,0
2021,64153,138.3,68.4,0
2021,64153,119.35,37.2,0
2021,64153,138.87,2.6,0
2021,64153,138.73,75.1,0
2021,64153,147.0,1.2,0
2021,64153,147.07,0.4,0
2021,64153,137.29,43.0,0
2021,64153,151.31,15.4,0
2021,64153,149.21,9.4,0
2021,64153,113.13,17.0,0
2021,64153,129.62,79.8,0
2021,64153,146.7,43.1,0
2021,64153,114.7,20.4,0
2021,64153,151.84,8.8,0
2021,64153,127.46,10.8,0
2021,64153,130.12,40.9,0
2021,64153,134.79,20.4,0
2021,64153,163.36,-7.1,0
2021,64153,141.14,28.1,0
2021,64153,138.53,33.8,0
2021,64153,109.07,26.0,0
2021,64153,145.24,-2.8,0
2021,64153,134.17,-9.5,0
2021,64153,129.05,35.0,0
2021,64153,105.13,20.0,0
2021,64153,132.58,23.3,0
2021,64153,158.2,0.6,0
2021,64153,145.68,24.3,0
2021,64153,153.51,27.4,1
2021,64153,112.82,-12.5,0
2021,64153,156.37,26.3,1
2021,64153,98.38,40.7,0
2021,64153,137.38,35.7,0
2021,64153,118.65,19.3,0
2021,64153,122.81,55.3,0
2021,64153,113.59,66.9,0
2021,64153,149.42,9.9,0
2021,64153,143.84,40.3,0
2021,64153,101.58,14.7,0
2021,64153,142.31,52.1,0
2021,64153,144.24,84.1,0
2021,64153,135.82,73.2,0
2021,64153,105.19,48.3,0
2021,64153,151.44,0.2,0
2021,64153,125.57,30.7,0
2021,64153,133.57,80.5,0
2021,64153,117.63,39.3,0
2021,64153,155.01,42.2,0
2021,64153,115.65,10.8,0
2021,64153,152.1,23.2,1
2021,64153,134.05,51.5,0
2021,64153,132.2,55.9,0
2021,64153,149.87,27.3,1
2021,64153,116.82,32.8,0
2021,64153,140.11,3.2,0
2021,64153,137.23,11.8,0
2021,64153,96.34,-18.1,0
2021,64153,143.54,15.2,0
2021,64153,157.93,26.2,1
2021,64153,122.75,-25.1,0
2021,64153,123.78,16.5,0
2021,64153,162.1,14.7,0
2021,64153,118.82,30.7,0
2021,64153,140.13,61.5,0
2021,64153,125.65,-1.2,0
2021,64153,85.91,-18.9,0
2021,64153,126.07,58.4,0
2021,64153,111.08,56.5,0
2021,64153,141.07,41.9,0
2021,64153,132.96,66.1,0
2021,64153,117.79,41.3,0
2021,64153,136.27,75.8,0
2021,64153,162.06,43.5,0
2021,64153,162.36,37.0,1
2021,64153,165.79,23.3,1
2021,64153,132.29,43.5,0
2021,64153,162.03,9.5,0
2021,64153,142.22,38.3,0
2021,64153,120.0,22.7,0
2021,64153,129.97,69.1,0
2021,64153,132.4,34.4,0
2021,64153,153.1,-0.5,0
2021,64153,135.48,71.9,0
2021,64153,134.41,21.5,0
2021,64153,150.46,30.3,1
2021,64153,133.67,42.4,0
2021,64153,142.96,65.3,0
2021,64153,122.28,23.1,0
2021,64153,116.55,25.7,0
2021,64153,139.4,23.7,0
2021,64153,103.65,78.3,0
2021,64153,132.81,37.5,0
2021,64153,153.88,24.7,1
2021,64153,157.78,24.7,1
2021,64153,148.69,22.2,0
2021,64153,149.93,76.3,0
2021,64153,115.26,61.2,0
2021,64153,97.91,62.1,0
2021,64153,131.51,86.0,0
2021,64153,156.4,5.9,0
2021,64153,115.52,-23.4,0
2021,64153,137.14,4.5,0
2021,64153,108.35,-7.3,0
2021,64153,159.89,27.0,1
2021,64153,114.37,73.4,0
2021,64153,159.72,22.3,1
2021,64153,136.01,63.9,0
2021,64153,155.8,15.7,0
2021,64153,159.88,-1.2,0
2021,64153,138.65,12.5,0
2021,64153,164.56,47.1,0
2021,64153,102.85,47.6,0
2021,64153,146.33,43.8,0
2021,64153,140.31,-4.7,0
2021,64153,154.0,15.9,0
2021,64153,143.51,-9.4,0
2021,64153,57.93,30.0,0
2021,64153,155.86,2.5,0
2021,64153,115.85,0.3,0
2021,64153,156.07,28.7,1
2021,64153,135.15,38.8,0
2021,64153,140.73,10.5,0
2021,64153,99.4,65.7,0
2021,64153,114.87,17.2,0
2021,64153,145.26,52.4,0
2021,64153,108.14,72.3,0
2021,64153,110.0,-5.3,0
2021,64153,160.12,26.8,1
2021,64153,110.58,1.9,0
2021,64153,115.76,26.4,0
2021,64153,107.26,1.5,0
2021,64153,149.33,15.5,0
2021,64153,96.67,52.6,0
2021,64153,132.86,-8.0,0
2021,64153,153.57,0.9,0
2021,64153,154.94,6.8,0
2021,64153,107.69,70.5,0
2021,64153,131.14,86.1,0
2021,64153,152.63,12.3,0
2021,64153,164.24,24.2,1
2021,64153,96.5,-4.7,0
2021,64153,123.93,85.9,0
2021,64153,138.82,10.2,0
2021,64153,116.16,78.3,0
2021,64153,136.14,73.1,0
2021,64153,126.98,28.0,0
2021,64153,154.25,15.0,0
2021,64153,112.68,6.9,0
2021,64153,149.25,12.9,0
2021,64153,124.17,5.0,0
2021,64153,156.84,32.5,1
2021,64153,129.13,-11.0,0
2021,64153,109.45,83.0,0
2021,64153,141.29,42.7,0
2021,64153,154.66,5.6,0
2021,64153,132.1,30.0,0
2021,64153,114.39,79.2,0
2021,64153,126.82,48.7,0
2021,64153,79.47,-19.7,0
2021,64153,128.52,42.0,0
2021,64153,136.79,0.2,0
2021,64153,160.05,3.9,0
2021,64153,111.84,16.5,0
2021,64153,146.92,42.6,0
2021,64153,116.8,30.2,0
2019,64164,108.52,-10.8,0
2019,64164,159.71,-6.1,0
2019,64164,144.38,-9.0,0
2018,64166,139.45,44.9,0
2018,64166,128.56,17.3,0
2019,64166,96.15,-20.8,0
2019,64166,122.5,55.8,0
2019,64166,95.06,28.5,0
2019,64166,130.19,25.8,0
2019,64166,150.93,2.9,0
2019,64166,156.57,8.5,0
2019,64166,145.94,27.9,1
2019,64166,128.16,54.7,0
2019,64166,165.28,-9.4,0
2019,64166,139.89,3.4,0
2019,64166,116.3,45.0,0
2019,64166,156.83,20.8,0
2019,64166,156.91,26.5,1
2019,64166,158.66,5.2,0
2019,64166,158.38,0.2,0
2019,64166,156.76,11.8,0
2019,64166,108.2,54.3,0
2019,64166,128.73,72.2,0
2019,64166,145.65,-14.1,0
2019,64166,139.0,-0.4,0
2019,64166,138.62,20.9,0
2019,64166,155.83,4.8,0
2019,64166,116.27,6.3,0
2019,64166,115.11,41.1,0
2019,64166,129.53,3.5,0
2019,64166,123.88,-12.2,0
2019,64166,148.83,2.6,0
2019,64166,110.29,30.5,0
2019,64166,122.16,56.7,0
2019,64166,154.94,12.0,0
2019,64166,102.65,62.0,0
2019,64166,137.15,-1.5,0
2019,64166,127.62,47.5,0
2019,64166,108.82,73.0,0
2019,64166,124.44,-18.1,0
2019,64166,118.27,-6.8,0
2019,64166,139.88,51.7,0
2019,64166,96.97,-21.9,0
2019,64166,98.49,25.1,0
2019,64166,112.11,72.5,0
2019,64166,139.33,37.0,0
2019,64166,110.21,19.6,0
2019,64166,133.23,-3.7,0
2019,64166,109.95,38.1,0
2019,64166,130.47,-7.2,0
2020,64166,138.44,45.4,0
2020,64166,156.3,2.2,0
2020,64166,138.72,-2.1,0
2020,64166,148.47,-4.2,0
2020,64166,137.85,-16.0,0
2020,64166,123.85,24.8,0
2020,64166,153.77,-2.0,0
2020,64166,89.41,46.5,0
2020,64166,120.97,27.1,0
2020,64166,103.37,18.6,0
2020,64166,141.14,15.8,0
2020,64166,131.92,18.7,0
2020,64166,120.61,-3.1,0
2020,64166,112.95,-4.7,0
2020,64166,146.63,9.8,0
2020,64166,80.51,-5.0,0
2020,64166,128.81,41.7,0
2020,64166,138.87,29.8,1
2020,64166,130.25,69.6,0
2020,64166,151.34,12.0,0
2020,64166,139.56,23.3,0
2020,64166,110.91,-6.3,0
2020,64166,134.31,27.1,0
2020,64166,138.22,7.3,0
2020,64166,138.69,66.8,0
2020,64166,156.19,6.2,0
2020,64166,147.82,-1.2,0
2020,64166,153.17,7.6,0
2020,64166,151.71,18.7,0
2020,64166,130.65,22.0,0
2020,64166,132.48,53.0,0
2020,64166,143.79,-5.9,0
2020,64166,146.39,21.6,0
2020,64166,158.13,21.2,1
2020,64166,165.07,-2.1,0
2020,64166,134.26,3.5,0
2020,64166,136.08,7.1,0
2020,64166,155.42,23.8,1
2020,64166,148.85,42.9,0
2020,64166,149.98,17.3,0
2020,64166,122.84,13.7,0
2020,64166,130.72,-13.9,0
2020,64166,125.28,15.4,0
2020,64166,124.98,59.7,0
2020,64166,114.59,1.9,0
2020,64166,154.43,22.2,1
2020,64166,131.33,16.9,0
2020,64166,121.14,15.5,0
2020,64166,126.54,35.6,0
2020,64166,154.51,15.9,0
2020,64166,160.88,-1.5,0
2020,64166,161.74,25.5,1
2020,64166,118.65,-0.4,0
2020,64166,128.45,5.4,0
2020,64166,144.5,7.1,0
2020,64166,142.09,41.6,0
2020,64166,171.71,-6.9,0
2020,64166,131.97,29.7,0
2020,64166,112.99,-18.1,0
2020,64166,129.39,43.6,0
2020,64166,112.29,33.8,0
2020,64166,135.12,55.3,0
2020,64166,140.34,13.1,0
2020,64166,144.58,37.9,0
2020,64166,163.2,-3.7,0
2020,64166,148.25,4.5,0
2020,64166,124.86,47.7,0
2020,64166,111.05,37.5,0
2020,64166,157.54,14.6,0
2020,64166,154.97,39.1,0
2020,64166,124.1,76.1,0
2020,64166,130.02,-12.7,0
2020,64166,122.37,51.3,0
2020,64166,121.79,28.9,0
2020,64166,166.24,-6.3,0
2020,64166,159.7,-0.5,0
2020,64166,157.49,-5.2,0
2020,64166,82.83,55.4,0
2020,64166,130.28,77.6,0
2020,64166,151.26,21.9,0
2020,64166,161.82,11.4,0
2020,64166,153.12,21.4,0
2020,64166,147.08,11.4,0
2020,64166,137.86,34.2,0
2020,64166,131.03,18.8,0
2020,64166,163.64,9.6,0
2020,64166,111.32,-5.4,0
2020,64166,164.73,3.8,0
2020,64166,120.62,55.7,0
2020,64166,160.65,9.6,0
2020,64166,143.51,15.2,0
2020,64166,115.31,46.1,0
2020,64166,128.39,13.8,0
2020,64166,150.75,29.6,1
2020,64166,142.43,9.7,0
2020,64166,151.72,31.5,1
2020,64166,104.73,49.8,0
2020,64166,163.08,-3.3,0
2020,64166,164.25,18.2,1
2020,64166,135.75,-4.7,0
2020,64166,109.51,-7.8,0
2020,64166,148.32,27.9,1
2020,64166,136.29,7.5,0
2020,64166,129.46,0.7,0
2020,64166,133.77,35.0,0
2020,64166,146.86,41.9,0
2020,64166,162.95,2.4,0
2020,64166,106.36,-7.3,0
2020,64166,124.48,20.1,0
2020,64166,147.9,1.2,0
2020,64166,155.47,-11.2,0
2020,64166,76.07,9.2,0
2020,64166,140.67,19.8,0
2020,64166,128.06,25.0,0
2020,64166,86.11,8.7,0
2020,64166,72.47,-2.1,0
2020,64166,126.74,41.9,0
2020,64166,100.9,41.8,0
2020,64166,88.52,17.8,0
2020,64166,133.52,27.7,0
2020,64166,108.18,56.2,0
2020,64166,168.55,26.0,1
2020,64166,108.04,28.7,0
2020,64166,78.94,36.2,0
2020,64166,163.09,4.0,0
2020,64166,142.26,-4.8,0
2020,64166,124.63,16.8,0
2020,64166,153.04,11.3,0
2020,64166,130.9,35.9,0
2020,64166,151.39,29.9,1
2020,64166,110.9,25.3,0
2020,64166,110.09,8.7,0
2020,64166,150.87,36.5,0
2020,64166,146.65,37.0,0
2020,64166,126.15,-12.9,0
2020,64166,153.93,4.5,0
2020,64166,106.83,32.8,0
2020,64166,124.57,3.6,0
2020,64166,131.52,6.9,0
2020,64166,153.72,15.5,0
2020,64166,150.66,36.1,0
2020,64166,148.94,23.0,0
2020,64166,145.95,13.4,0
2020,64166,148.64,59.4,0
2020,64166,95.34,-18.4,0
2020,64166,135.68,21.5,0
2020,64166,152.54,-14.2,0
2020,64166,93.36,57.1,0
2020,64166,111.67,36.2,0
2020,64166,134.4,12.2,0
2020,64166,127.78,26.8,0
2020,64166,112.8,-18.4,0
2020,64166,143.21,22.7,0
2020,64166,115.43,8.5,0
2020,64166,100.32,43.8,0
2020,64166,128.69,42.7,0
2020,64166,153.68,1.3,0
2020,64166,146.98,9.9,0
2020,64166,135.32,64.5,0
2020,64166,129.63,25.5,0
2020,64166,152.44,29.9,1
2020,64166,159.65,20.5,1
2020,64166,125.93,-13.8,0
2020,64166,144.64,10.4,0
2020,64166,123.54,-8.9,0
2020,64166,123.72,20.9,0
2020,64166,108.19,65.4,0
2020,64166,145.52,-1.8,0
2020,64166,144.7,14.8,0
2020,64166,110.99,19.8,0
2020,64166,112.53,18.8,0
2020,64166,143.2,0.5,0
2020,64166,104.6,42.2,0
2020,64166,153.36,-10.5,0
2020,64166,156.83,29.7,1
2020,64166,105.55,49.7,0
2020,64166,80.3,55.1,0
2020,64166,146.06,0.6,0
2020,64166,165.35,-13.8,0
2020,64166,135.02,-0.7,0
2020,64166,108.45,6.4,0
2020,64166,150.92,15.3,0
2020,64166,108.58,-1.6,0
2020,64166,145.37,11.8,0
2020,64166,104.15,25.6,0
2020,64166,158.39,0.3,0
2020,64166,151.38,13.1,0
2020,64166,161.92,-3.8,0
2020,64166,125.75,51.3,0
2020,64166,75.56,26.7,0
2020,64166,78.06,-17.7,0
2020,64166,111.83,42.3,0
2020,64166,141.09,8.3,0
2020,64166,98.49,67.1,0
2020,64166,143.32,17.4,0
2020,64166,106.45,84.0,0
2020,64166,103.99,63.3,0
2020,64166,136.07,2.0,0
2020,64166,125.32,2.1,0
2020,64166,117.87,52.5,0
2020,64166,149.39,5.5,0
2020,64166,146.9,-5.9,0
2020,64166,129.06,86.3,0
2020,64166,152.48,-3.4,0
2020,64166,141.75,22.1,0
2020,64166,163.21,-16.4,0
2020,64166,143.43,27.2,1
2020,64166,165.69,-10.5,0
2020,64166,137.76,42.5,0
2020,64166,124.81,-14.3,0
2020,64166,137.18,0.9,0
2020,64166,139.83,52.5,0
2020,64166,151.33,2.9,0
2020,64166,153.45,25.8,1
2020,64166,103.49,68.0,0
2020,64166,88.3,1.8,0
2020,64166,157.8,-16.9,0
2020,64166,66.46,-21.7,0
2020,64166,163.66,-8.2,0
2020,64166,171.87,-7.3,0
2020,64166,140.26,3.1,0
2020,64166,118.67,10.8,0
2020,64166,116.0,-18.3,0
2020,64166,158.7,9.7,0
2020,64166,165.42,-10.9,0
2020,64166,132.17,44.3,0
2020,64166,151.05,26.9,1
2020,64166,115.61,4.8,0
2020,64166,121.17,-25.9,0
2020,64166,135.22,77.1,0
2020,64166,143.02,-0.4,0
2020,64166,136.13,2.4,0
2020,64166,143.18,0.3,0
2020,64166,139.76,15.3,0
2020,64166,145.36,46.8,0
2020,64166,129.08,22.4,0
2020,64166,122.67,75.0,0
2020,64166,128.45,-4.1,0
2020,64166,156.03,-7.9,0
2020,64166,136.94,47.4,0
2020,64166,137.61,47.7,0
2020,64166,96.22,21.8,0
2020,64166,157.41,-8.0,0
2020,64166,128.54,30.0,0
2020,64166,106.98,8.9,0
2020,64166,153.19,-1.4,0
2020,64166,158.88,-7.0,0
2020,64166,77.34,2.9,0
2020,64166,144.42,14.7,0
2020,64166,109.5,-17.1,0
2020,64166,149.78,32.6,1
2020,64166,153.09,-2.6,0
2020,64166,143.66,-14.7,0
2020,64166,143.16,47.0,0
2020,64166,97.23,23.1,0
2020,64166,132.06,27.8,0
2020,64166,113.1,-4.9,0
2020,64166,161.39,20.9,1
2020,64166,114.14,64.0,0
2020,64166,128.18,34.1,0
2020,64166,149.73,-5.2,0
2020,64166,109.06,26.3,0
2020,64166,157.37,-10.4,0
2020,64166,150.01,-3.2,0
2020,64166,129.92,-6.4,0
2020,64166,146.03,5.0,0
2020,64166,142.47,40.1,0
2020,64166,112.45,18.9,0
2020,64166,121.17,23.5,0
2020,64166,121.26,6.8,0
2020,64166,135.25,-20.5,0
2020,64166,118.7,14.8,0
2020,64166,108.11,52.0,0
2020,64166,110.71,-16.7,0
2020,64166,127.47,40.5,0
2020,64166,123.73,4.8,0
2020,64166,123.73,-0.5,0
2020,64166,135.23,16.3,0
2020,64166,124.64,34.8,0
2020,64166,159.76,13.3,0
2020,64166,152.4,10.3,0
2020,64166,137.59,37.4,0
2020,64166,144.72,-8.0,0
2020,64166,160.39,0.0,0
2020,64166,130.56,31.8,0
2020,64166,131.93,22.0,0
2020,64166,112.85,26.6,0
2020,64166,160.97,-3.0,0
2020,64166,119.46,62.2,0
2020,64166,135.32,31.0,0
2020,64166,144.26,27.6,1
2020,64166,151.76,4.8,0
2020,64166,104.74,26.8,0
2020,64166,118.15,-14.7,0
2020,64166,108.47,36.5,0
2020,64166,105.88,22.2,0
2020,64166,105.46,-0.1,0
2020,64166,157.19,15.4,0
2020,64166,109.08,-1.2,0
2020,64166,123.52,-12.5,0
2020,64166,132.49,68.9,0
2020,64166,148.61,3.3,0
2020,64166,148.32,20.2,0
2020,64166,160.02,-8.7,0
2020,64166,142.2,4.2,0
2020,64166,102.0,7.0,0
2020,64166,155.68,-5.6,0
2020,64166,99.47,7.4,0
2020,64166,95.41,-3.6,0
2020,64166,108.56,34.8,0
2020,64166,100.82,2.1,0
2020,64166,129.52,58.5,0
2020,64166,154.08,12.9,0
2020,64166,113.73,64.9,0
2020,64166,152.31,1.8,0
2020,64166,76.93,-35.7,0
2020,64166,116.49,6.8,0
2020,64166,165.96,-7.5,0
2020,64166,147.54,24.1,0
2020,64166,119.51,64.6,0
2020,64166,162.15,1.4,0
2020,64166,153.08,4.1,0
2020,64166,122.63,6.5,0
2020,64166,142.09,39.0,0
2020,64166,77.33,65.8,0
2020,64166,141.81,25.8,0
2020,64166,138.72,8.8,0
2020,64166,154.65,5.3,0
2020,64166,107.03,0.9,0
2020,64166,69.78,30.3,0
2020,64166,141.24,12.6,0
2020,64166,152.84,15.4,0
2020,64166,156.45,-3.0,0
2020,64166,125.85,4.4,0
2020,64166,126.03,-11.8,0
2020,64166,155.53,9.8,0
2020,64166,135.56,31.5,0
2020,64166,119.6,10.5,0
2020,64166,117.0,67.1,0
2020,64166,154.66,9.4,0
2020,64166,120.7,68.6,0
2020,64166,157.83,9.2,0
2020,64166,143.42,41.0,0
2021,64166,106.77,-23.6,0
2021,64166,145.67,19.6,0
2021,64166,128.8,77.5,0
2021,64166,133.43,7.6,0
2021,64166,112.5,-9.6,0
2021,64166,138.51,-12.1,0
