GYEAR,PCODE,GAMENUM,PA,AB,BA,HIT,HR,TOTB,SLG,SF,BB,KK,IB,HP,GD,potential
2019.0,77248.0,98.0,204.0,177.0,0.16399999999999998,29.0,3.0,48.0,0.271,0.0,25.0,50.0,0.0,0.0,3.0,0.0
2020.0,77248.0,85.0,174.0,155.0,0.23199999999999998,36.0,5.0,60.0,0.387,2.0,16.0,49.0,0.0,0.0,3.0,-0.455
2021.0,77248.0,40.0,75.0,68.0,0.17600000000000002,12.0,0.0,15.0,0.221,1.0,6.0,18.0,0.0,0.0,3.0,0.0
2018.0,77462.0,11.0,12.0,11.0,0.091,1.0,0.0,1.0,0.091,0.0,1.0,4.0,0.0,0.0,0.0,0.0
2018.0,77463.0,130.0,420.0,376.0,0.293,110.0,15.0,173.0,0.46,4.0,34.0,107.0,3.0,5.0,10.0,0.0
2019.0,77463.0,59.0,182.0,167.0,0.251,42.0,5.0,68.0,0.40700000000000003,2.0,11.0,45.0,1.0,2.0,5.0,0.0
2020.0,77463.0,71.0,189.0,160.0,0.281,45.0,7.0,71.0,0.444,0.0,29.0,33.0,2.0,0.0,4.0,-0.5
2018.0,77466.0,8.0,13.0,11.0,0.273,3.0,0.0,3.0,0.273,0.0,1.0,5.0,0.0,1.0,0.0,0.0
2018.0,77532.0,141.0,625.0,553.0,0.32899999999999996,182.0,26.0,302.0,0.546,1.0,68.0,99.0,1.0,2.0,15.0,0.0
2019.0,77532.0,134.0,568.0,512.0,0.295,151.0,10.0,205.0,0.4,2.0,52.0,92.0,1.0,1.0,6.0,0.0
2020.0,77532.0,141.0,611.0,540.0,0.35200000000000004,190.0,11.0,266.0,0.493,7.0,61.0,56.0,4.0,2.0,9.0,0.33299999999999996
2021.0,77532.0,75.0,342.0,302.0,0.315,95.0,1.0,112.0,0.371,0.0,38.0,38.0,2.0,1.0,7.0,-0.75
2018.0,77564.0,128.0,465.0,413.0,0.28300000000000003,117.0,10.0,171.0,0.414,5.0,40.0,80.0,3.0,6.0,6.0,0.0
2019.0,77564.0,107.0,401.0,361.0,0.26,94.0,8.0,134.0,0.371,1.0,30.0,75.0,0.0,4.0,12.0,0.14300000000000002
2020.0,77564.0,87.0,333.0,297.0,0.266,79.0,5.0,114.0,0.384,4.0,24.0,66.0,2.0,4.0,8.0,0.0
2021.0,77564.0,71.0,264.0,221.0,0.19899999999999998,44.0,5.0,70.0,0.317,3.0,29.0,41.0,1.0,5.0,5.0,0.0
2018.0,77654.0,11.0,10.0,8.0,0.25,2.0,0.0,2.0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2019.0,77654.0,32.0,49.0,36.0,0.19399999999999998,7.0,0.0,8.0,0.222,0.0,9.0,11.0,0.0,1.0,1.0,0.033
2019.0,78122.0,18.0,28.0,22.0,0.182,4.0,0.0,4.0,0.182,0.0,4.0,8.0,0.0,2.0,1.0,0.0
2020.0,78122.0,80.0,131.0,113.0,0.292,33.0,1.0,42.0,0.37200000000000005,1.0,6.0,14.0,0.0,4.0,3.0,-0.13
2021.0,78122.0,50.0,148.0,125.0,0.23199999999999998,29.0,4.0,46.0,0.368,0.0,13.0,16.0,0.0,5.0,2.0,0.0
2018.0,78135.0,118.0,485.0,437.0,0.316,138.0,13.0,204.0,0.467,0.0,31.0,82.0,0.0,12.0,6.0,0.0
2019.0,78135.0,120.0,482.0,419.0,0.28600000000000003,120.0,13.0,185.0,0.442,10.0,42.0,78.0,1.0,10.0,9.0,0.619
2020.0,78135.0,81.0,323.0,287.0,0.29600000000000004,85.0,17.0,157.0,0.547,2.0,27.0,61.0,1.0,7.0,7.0,0.17600000000000002
2021.0,78135.0,49.0,176.0,147.0,0.218,32.0,8.0,63.0,0.429,0.0,26.0,35.0,1.0,3.0,7.0,-0.1
2018.0,78168.0,37.0,160.0,141.0,0.34,48.0,0.0,60.0,0.426,2.0,12.0,19.0,0.0,3.0,1.0,0.0
2019.0,78168.0,113.0,486.0,426.0,0.3,128.0,2.0,163.0,0.38299999999999995,5.0,49.0,50.0,1.0,3.0,5.0,-0.079
2020.0,78168.0,135.0,595.0,484.0,0.27699999999999997,134.0,5.0,187.0,0.386,10.0,91.0,58.0,1.0,5.0,8.0,0.0
2021.0,78168.0,76.0,333.0,278.0,0.259,72.0,4.0,98.0,0.353,3.0,45.0,44.0,2.0,6.0,9.0,-0.35700000000000004
2018.0,78217.0,114.0,185.0,159.0,0.233,37.0,0.0,39.0,0.245,3.0,16.0,32.0,1.0,0.0,1.0,0.0
2019.0,78217.0,114.0,210.0,179.0,0.218,39.0,0.0,50.0,0.27899999999999997,1.0,24.0,38.0,1.0,2.0,1.0,-0.055999999999999994
2020.0,78217.0,101.0,75.0,70.0,0.271,19.0,1.0,25.0,0.35700000000000004,1.0,3.0,15.0,0.0,0.0,2.0,0.235
2021.0,78217.0,54.0,31.0,21.0,0.14300000000000002,3.0,0.0,5.0,0.23800000000000002,0.0,6.0,3.0,0.0,0.0,1.0,-0.048
2018.0,78224.0,139.0,602.0,527.0,0.33399999999999996,176.0,44.0,346.0,0.657,7.0,59.0,134.0,4.0,9.0,6.0,0.0
2019.0,78224.0,136.0,574.0,495.0,0.28300000000000003,140.0,15.0,215.0,0.434,11.0,63.0,113.0,5.0,5.0,7.0,0.5529999999999999
2020.0,78224.0,140.0,614.0,516.0,0.266,137.0,30.0,255.0,0.494,6.0,91.0,154.0,3.0,1.0,14.0,-0.11
2021.0,78224.0,68.0,289.0,236.0,0.271,64.0,16.0,120.0,0.508,2.0,48.0,62.0,1.0,3.0,3.0,0.16899999999999998
2018.0,78288.0,128.0,341.0,298.0,0.262,78.0,1.0,98.0,0.32899999999999996,2.0,20.0,61.0,0.0,15.0,8.0,0.0
2019.0,78288.0,135.0,451.0,373.0,0.29,108.0,3.0,135.0,0.36200000000000004,4.0,56.0,61.0,0.0,14.0,9.0,0.562
2020.0,78288.0,126.0,389.0,339.0,0.301,102.0,3.0,130.0,0.38299999999999995,0.0,29.0,44.0,0.0,16.0,7.0,0.6
2021.0,78288.0,63.0,243.0,195.0,0.226,44.0,4.0,63.0,0.32299999999999995,0.0,39.0,37.0,1.0,5.0,8.0,0.3
2018.0,78361.0,21.0,35.0,29.0,0.172,5.0,0.0,8.0,0.276,0.0,5.0,11.0,0.0,0.0,0.0,0.0
2019.0,78361.0,75.0,106.0,96.0,0.24,23.0,0.0,30.0,0.313,0.0,9.0,18.0,0.0,0.0,4.0,-0.21600000000000003
2020.0,78361.0,4.0,6.0,5.0,0.2,1.0,0.0,1.0,0.2,0.0,1.0,2.0,0.0,0.0,0.0,0.25
2021.0,78361.0,25.0,32.0,28.0,0.25,7.0,0.0,7.0,0.25,0.0,4.0,7.0,0.0,0.0,0.0,0.0
2018.0,78467.0,14.0,16.0,16.0,0.125,2.0,0.0,2.0,0.125,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2018.0,78513.0,144.0,614.0,556.0,0.342,190.0,33.0,329.0,0.5920000000000001,2.0,48.0,82.0,1.0,7.0,12.0,0.0
2019.0,78513.0,141.0,606.0,545.0,0.301,164.0,22.0,262.0,0.48100000000000004,7.0,46.0,71.0,2.0,7.0,19.0,0.852
2020.0,78513.0,143.0,628.0,562.0,0.27899999999999997,157.0,26.0,271.0,0.48200000000000004,3.0,52.0,79.0,0.0,8.0,21.0,0.0
2021.0,78513.0,77.0,346.0,293.0,0.32799999999999996,96.0,4.0,131.0,0.447,5.0,42.0,32.0,0.0,5.0,7.0,0.0
2018.0,78517.0,15.0,26.0,22.0,0.136,3.0,1.0,7.0,0.318,0.0,0.0,14.0,0.0,0.0,0.0,0.0
2018.0,78548.0,127.0,393.0,356.0,0.258,92.0,13.0,144.0,0.40399999999999997,2.0,32.0,82.0,0.0,2.0,8.0,0.0
2019.0,78548.0,127.0,413.0,366.0,0.262,96.0,7.0,124.0,0.33899999999999997,6.0,35.0,86.0,2.0,2.0,11.0,0.301
2020.0,78548.0,130.0,455.0,400.0,0.278,111.0,13.0,165.0,0.413,6.0,38.0,64.0,0.0,1.0,15.0,0.42100000000000004
2021.0,78548.0,61.0,231.0,195.0,0.23600000000000002,46.0,9.0,80.0,0.41,1.0,28.0,31.0,3.0,2.0,11.0,0.556
2018.0,78566.0,18.0,26.0,24.0,0.16699999999999998,4.0,1.0,8.0,0.33299999999999996,0.0,2.0,5.0,0.0,0.0,0.0,0.0
2019.0,78566.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-0.355
2018.0,78603.0,127.0,492.0,424.0,0.295,125.0,4.0,158.0,0.373,5.0,48.0,42.0,1.0,9.0,10.0,0.0
2019.0,78603.0,121.0,447.0,394.0,0.292,115.0,3.0,146.0,0.371,4.0,43.0,26.0,0.0,1.0,7.0,0.071
2020.0,78603.0,85.0,351.0,303.0,0.33,100.0,1.0,122.0,0.40299999999999997,5.0,40.0,43.0,0.0,2.0,12.0,0.5
2021.0,78603.0,69.0,307.0,271.0,0.295,80.0,2.0,103.0,0.38,2.0,33.0,22.0,1.0,0.0,7.0,0.0
2018.0,78629.0,114.0,379.0,317.0,0.271,86.0,26.0,182.0,0.574,5.0,38.0,81.0,2.0,19.0,14.0,0.0
2019.0,78629.0,56.0,153.0,129.0,0.18600000000000003,24.0,6.0,47.0,0.364,2.0,19.0,37.0,1.0,3.0,3.0,0.0
2020.0,78629.0,137.0,556.0,468.0,0.29100000000000004,136.0,17.0,208.0,0.444,6.0,64.0,114.0,1.0,18.0,6.0,0.0
2021.0,78629.0,20.0,76.0,61.0,0.16399999999999998,10.0,0.0,11.0,0.18,1.0,9.0,22.0,0.0,5.0,2.0,-0.33299999999999996
2018.0,78643.0,34.0,57.0,47.0,0.27699999999999997,13.0,0.0,14.0,0.298,0.0,9.0,15.0,0.0,0.0,3.0,0.0
2019.0,78643.0,28.0,51.0,47.0,0.23399999999999999,11.0,2.0,19.0,0.40399999999999997,0.0,3.0,14.0,0.0,1.0,0.0,-0.151
2020.0,78643.0,52.0,107.0,91.0,0.22,20.0,5.0,39.0,0.429,0.0,15.0,29.0,0.0,0.0,2.0,-0.111
2021.0,78643.0,8.0,26.0,21.0,0.095,2.0,1.0,5.0,0.23800000000000002,0.0,4.0,4.0,0.0,1.0,1.0,0.0
2018.0,78753.0,38.0,48.0,45.0,0.2,9.0,1.0,16.0,0.35600000000000004,0.0,3.0,13.0,0.0,0.0,2.0,0.0
2018.0,78756.0,56.0,148.0,133.0,0.226,30.0,1.0,37.0,0.278,0.0,7.0,33.0,0.0,5.0,2.0,0.0
2019.0,78756.0,122.0,453.0,392.0,0.22399999999999998,88.0,3.0,113.0,0.28800000000000003,3.0,38.0,72.0,0.0,10.0,8.0,-0.128
2020.0,78756.0,93.0,222.0,197.0,0.23399999999999999,46.0,2.0,56.0,0.284,0.0,16.0,39.0,0.0,3.0,10.0,0.4
2018.0,78813.0,81.0,314.0,287.0,0.27899999999999997,80.0,17.0,143.0,0.498,4.0,21.0,51.0,0.0,2.0,10.0,0.0
2019.0,78813.0,101.0,386.0,341.0,0.305,104.0,10.0,159.0,0.466,11.0,31.0,62.0,1.0,3.0,8.0,0.622
2020.0,78813.0,62.0,149.0,136.0,0.301,41.0,2.0,61.0,0.449,2.0,8.0,22.0,1.0,1.0,5.0,0.0
2021.0,78813.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2018.0,79109.0,144.0,617.0,533.0,0.278,148.0,11.0,211.0,0.396,6.0,59.0,146.0,3.0,7.0,6.0,0.0
2019.0,79109.0,134.0,547.0,473.0,0.252,119.0,9.0,179.0,0.37799999999999995,3.0,57.0,113.0,1.0,7.0,7.0,0.379
2020.0,79109.0,141.0,591.0,527.0,0.3,158.0,10.0,243.0,0.461,5.0,45.0,116.0,1.0,9.0,4.0,0.5
2021.0,79109.0,66.0,276.0,236.0,0.237,56.0,5.0,83.0,0.35200000000000004,3.0,31.0,42.0,0.0,4.0,5.0,0.0
2018.0,79113.0,2.0,6.0,6.0,0.16699999999999998,1.0,0.0,1.0,0.16699999999999998,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2019.0,79113.0,29.0,61.0,49.0,0.163,8.0,3.0,17.0,0.34700000000000003,2.0,9.0,18.0,0.0,1.0,0.0,-0.071
2020.0,79113.0,15.0,6.0,6.0,0.16699999999999998,1.0,0.0,1.0,0.16699999999999998,0.0,0.0,2.0,0.0,0.0,0.0,-0.308
2018.0,79130.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,79150.0,115.0,339.0,303.0,0.261,79.0,6.0,115.0,0.38,1.0,27.0,68.0,0.0,2.0,9.0,0.0
2019.0,79150.0,129.0,425.0,376.0,0.231,87.0,2.0,116.0,0.309,1.0,31.0,91.0,0.0,1.0,10.0,0.76
2020.0,79150.0,134.0,371.0,328.0,0.247,81.0,4.0,111.0,0.33799999999999997,2.0,29.0,63.0,0.0,3.0,6.0,0.42
2021.0,79150.0,70.0,207.0,177.0,0.23199999999999998,41.0,3.0,58.0,0.32799999999999996,0.0,23.0,32.0,0.0,0.0,4.0,0.12
2018.0,79192.0,139.0,578.0,529.0,0.331,175.0,25.0,290.0,0.5479999999999999,5.0,35.0,97.0,1.0,9.0,12.0,0.0
2019.0,79192.0,128.0,514.0,470.0,0.315,148.0,12.0,204.0,0.434,8.0,24.0,67.0,1.0,12.0,9.0,1.818
2020.0,79192.0,109.0,464.0,416.0,0.293,122.0,15.0,188.0,0.452,7.0,32.0,69.0,1.0,9.0,12.0,0.032
2021.0,79192.0,61.0,257.0,225.0,0.316,71.0,12.0,120.0,0.5329999999999999,4.0,22.0,42.0,0.0,6.0,4.0,-0.062
2018.0,79198.0,102.0,61.0,53.0,0.20800000000000002,11.0,0.0,14.0,0.264,0.0,2.0,14.0,0.0,2.0,2.0,0.0
2019.0,79198.0,106.0,62.0,59.0,0.102,6.0,1.0,11.0,0.18600000000000003,0.0,1.0,13.0,0.0,0.0,0.0,0.429
2018.0,79215.0,125.0,529.0,488.0,0.326,159.0,12.0,231.0,0.473,2.0,28.0,65.0,1.0,10.0,14.0,0.0
2019.0,79215.0,127.0,537.0,458.0,0.319,146.0,10.0,213.0,0.465,11.0,60.0,57.0,0.0,7.0,23.0,0.040999999999999995
2020.0,79215.0,129.0,551.0,487.0,0.304,148.0,14.0,230.0,0.47200000000000003,7.0,42.0,65.0,2.0,12.0,9.0,0.16899999999999998
2021.0,79215.0,59.0,246.0,216.0,0.33799999999999997,73.0,2.0,94.0,0.435,3.0,24.0,32.0,0.0,3.0,11.0,0.067
2018.0,79231.0,26.0,112.0,98.0,0.36700000000000005,36.0,2.0,46.0,0.469,2.0,11.0,13.0,0.0,1.0,1.0,0.0
2019.0,79231.0,123.0,513.0,441.0,0.265,117.0,0.0,146.0,0.331,5.0,57.0,60.0,0.0,6.0,6.0,-0.125
2020.0,79231.0,141.0,559.0,490.0,0.298,146.0,5.0,194.0,0.396,5.0,55.0,56.0,3.0,2.0,10.0,0.38799999999999996
2021.0,79231.0,46.0,128.0,110.0,0.2,22.0,1.0,31.0,0.282,1.0,16.0,23.0,0.0,0.0,4.0,0.765
2019.0,79234.0,11.0,23.0,20.0,0.15,3.0,0.0,4.0,0.2,2.0,0.0,4.0,0.0,0.0,1.0,0.0
2018.0,79240.0,133.0,577.0,516.0,0.324,167.0,10.0,237.0,0.45899999999999996,8.0,32.0,52.0,0.0,16.0,15.0,0.0
2019.0,79240.0,133.0,540.0,475.0,0.28800000000000003,137.0,4.0,176.0,0.371,11.0,34.0,36.0,2.0,17.0,16.0,0.45299999999999996
2020.0,79240.0,117.0,487.0,437.0,0.332,145.0,7.0,193.0,0.442,7.0,35.0,28.0,2.0,5.0,10.0,0.247
2021.0,79240.0,69.0,301.0,279.0,0.32299999999999995,90.0,4.0,122.0,0.43700000000000006,1.0,18.0,19.0,1.0,3.0,12.0,1.083
2018.0,79290.0,14.0,28.0,24.0,0.33299999999999996,8.0,0.0,11.0,0.45799999999999996,0.0,3.0,5.0,0.0,1.0,1.0,0.0
2019.0,79290.0,21.0,41.0,35.0,0.171,6.0,0.0,9.0,0.257,0.0,5.0,13.0,0.0,1.0,3.0,0.0
2020.0,79290.0,46.0,94.0,86.0,0.233,20.0,3.0,30.0,0.349,1.0,6.0,21.0,2.0,1.0,2.0,-0.1
2021.0,79290.0,4.0,8.0,8.0,0.125,1.0,0.0,1.0,0.125,0.0,0.0,2.0,0.0,0.0,0.0,0.111
2018.0,79300.0,47.0,39.0,34.0,0.147,5.0,0.0,5.0,0.147,0.0,5.0,15.0,0.0,0.0,2.0,0.0
2019.0,79300.0,69.0,32.0,30.0,0.267,8.0,0.0,10.0,0.33299999999999996,0.0,2.0,7.0,0.0,0.0,1.0,-0.19399999999999998
2018.0,79334.0,93.0,221.0,196.0,0.22399999999999998,44.0,7.0,80.0,0.408,0.0,23.0,61.0,0.0,2.0,2.0,0.0
2019.0,79334.0,119.0,413.0,372.0,0.247,92.0,7.0,128.0,0.344,5.0,27.0,77.0,0.0,9.0,14.0,-0.11699999999999999
2020.0,79334.0,11.0,37.0,31.0,0.129,4.0,0.0,4.0,0.129,1.0,4.0,7.0,0.0,1.0,3.0,0.415
2018.0,79356.0,15.0,31.0,26.0,0.115,3.0,0.0,4.0,0.154,0.0,5.0,10.0,0.0,0.0,1.0,0.0
2018.0,79364.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,79364.0,10.0,21.0,20.0,0.2,4.0,1.0,7.0,0.35,0.0,0.0,7.0,0.0,0.0,1.0,0.0
2018.0,79365.0,39.0,128.0,117.0,0.248,29.0,6.0,50.0,0.42700000000000005,0.0,9.0,25.0,1.0,0.0,3.0,0.0
2019.0,79365.0,112.0,361.0,317.0,0.297,94.0,10.0,141.0,0.445,1.0,34.0,56.0,0.0,2.0,10.0,-0.5
2020.0,79365.0,112.0,372.0,324.0,0.25,81.0,12.0,138.0,0.426,2.0,38.0,68.0,0.0,6.0,10.0,1.5
2021.0,79365.0,73.0,261.0,219.0,0.265,58.0,16.0,117.0,0.534,1.0,32.0,69.0,0.0,6.0,5.0,0.022000000000000002
2018.0,79402.0,122.0,499.0,453.0,0.263,119.0,10.0,164.0,0.36200000000000004,3.0,27.0,91.0,0.0,8.0,11.0,0.0
2019.0,79402.0,129.0,543.0,468.0,0.271,127.0,5.0,166.0,0.355,4.0,50.0,67.0,1.0,15.0,14.0,0.042
2020.0,79402.0,120.0,471.0,404.0,0.304,123.0,5.0,162.0,0.401,2.0,55.0,55.0,1.0,8.0,16.0,0.0
2021.0,79402.0,70.0,278.0,237.0,0.21100000000000002,50.0,1.0,61.0,0.257,0.0,30.0,26.0,0.0,3.0,7.0,0.0
2018.0,79453.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018.0,79456.0,90.0,203.0,178.0,0.34299999999999997,61.0,2.0,77.0,0.433,0.0,15.0,27.0,1.0,4.0,3.0,0.0
2019.0,79456.0,106.0,331.0,308.0,0.282,87.0,1.0,97.0,0.315,1.0,15.0,28.0,1.0,1.0,14.0,0.0
2020.0,79456.0,101.0,289.0,262.0,0.309,81.0,0.0,95.0,0.363,1.0,19.0,28.0,1.0,4.0,8.0,0.429
2021.0,79456.0,62.0,135.0,124.0,0.27399999999999997,34.0,0.0,38.0,0.306,2.0,7.0,11.0,1.0,1.0,5.0,0.0
2018.0,79465.0,69.0,168.0,147.0,0.245,36.0,0.0,42.0,0.28600000000000003,0.0,16.0,35.0,2.0,3.0,2.0,0.0
2019.0,79465.0,30.0,80.0,71.0,0.225,16.0,0.0,17.0,0.239,1.0,6.0,15.0,0.0,2.0,0.0,-0.077
2018.0,79530.0,21.0,15.0,14.0,0.28600000000000003,4.0,0.0,6.0,0.429,0.0,1.0,5.0,0.0,0.0,1.0,0.0
2019.0,79530.0,18.0,49.0,44.0,0.136,6.0,0.0,8.0,0.182,1.0,2.0,15.0,0.0,0.0,3.0,0.034
2018.0,79608.0,130.0,549.0,494.0,0.342,169.0,23.0,278.0,0.563,9.0,36.0,57.0,1.0,10.0,13.0,0.0
2019.0,79608.0,105.0,408.0,362.0,0.315,114.0,5.0,149.0,0.41200000000000003,5.0,40.0,37.0,1.0,1.0,9.0,0.562
2020.0,79608.0,124.0,460.0,412.0,0.28600000000000003,118.0,8.0,170.0,0.413,2.0,35.0,47.0,2.0,7.0,11.0,-0.42
2021.0,79608.0,55.0,246.0,212.0,0.325,69.0,5.0,102.0,0.48100000000000004,5.0,26.0,32.0,1.0,0.0,5.0,0.0
2018.0,79705.0,58.0,102.0,85.0,0.259,22.0,4.0,39.0,0.45899999999999996,0.0,11.0,26.0,0.0,3.0,3.0,0.0
2019.0,79705.0,58.0,117.0,104.0,0.231,24.0,3.0,37.0,0.35600000000000004,1.0,11.0,24.0,0.0,0.0,1.0,0.121
2020.0,79705.0,15.0,25.0,18.0,0.16699999999999998,3.0,0.0,4.0,0.222,1.0,3.0,6.0,0.0,1.0,2.0,0.0
2018.0,99606.0,88.0,205.0,183.0,0.295,54.0,4.0,77.0,0.42100000000000004,1.0,16.0,49.0,1.0,5.0,5.0,0.0
2018.0,99810.0,110.0,312.0,283.0,0.318,90.0,3.0,118.0,0.41700000000000004,3.0,25.0,35.0,1.0,0.0,3.0,0.0
